name,price,url,timestamp,cpu_name,cpu_score,gpu_name,gpu_score,ram_gb,ssd_gb,combined_score
"Asus VivoBook 15 15.6"" (i7-1255U/16GB/512GB)",1605.02,https://www.skroutz.gr/s/48943064/Asus-VivoBook-15-F1502ZA-WH74-15-6-FHD-i7-1255U-16GB-512GB-SSD-W11-Home-Quiet-Blue-US-Keyboard.html,2026-07-05 02:43:57,Intel Core i7-1255U,72,Integrated Graphics,15,16,512,43.5
"Dell Latitude 3450 14"" (i5-1335U/512GB)",869.0,https://www.skroutz.gr/s/60706227/dell-latitude-3450-14-fhd-i5-1335u-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core i5-1335U,70,Integrated Graphics,15,0,512,42.5
"Dell Latitude 5450 14"" (Ultra 5-125U/8GB/512GB)",889.01,https://www.skroutz.gr/s/55635526/Dell-Latitude-5450-14-IPS-FHD-Ultra-5-125U-8GB-512GB-SSD-W11-Pro-GR-Keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 125U,72,Integrated Graphics,15,8,512,43.5
"Dell Vostro 3520 15.6"" (i3-1215U/8GB/512GB)",740.0,https://www.skroutz.gr/s/58322729/Dell-Vostro-3520-15-6-FHD-120Hz-i3-1215U-8GB-512GB-SSD-W11-Pro-International-English-Keyboard.html,2026-07-05 02:43:57,Intel Core i3-1215U,48,Integrated Graphics,8,8,512,28.0
"Dell Latitude 3540 15.6"" (i5-1335U/512GB)",769.0,https://www.skroutz.gr/s/48934424/Dell-Latitude-3540-15-6-FHD-i5-1335U-8GB-512GB-SSD-W10-Pro-GR-Keyboard.html,2026-07-05 02:43:57,Intel Core i5-1335U,70,Integrated Graphics,15,0,512,42.5
"Lenovo IdeaPad Slim 5 14AHP10 14"" (Ryzen 7-8845HS/1TB)",740.79,https://www.skroutz.gr/s/60200862/lenovo-ideapad-slim-5-14ahp10-14-ips-fhd-ryzen-7-8845hs-16gb-1tb-ssd-no-os-luna-grey-international-english-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 7 8845HS,0,Integrated Graphics,18,0,1000,9.0
"Lenovo ThinkPad X1 Yoga Gen 7 14"" (i7-1265U/16GB/512GB)",1399.9,https://www.skroutz.gr/s/55004646/Lenovo-ThinkPad-X1-Yoga-Gen-7-14-IPS-FHD-Touchscreen-i7-1265U-16GB-512GB-SSD-W11-Pro-Storm-Grey-International-English-Keyboard.html,2026-07-05 02:43:57,Intel Core I7-1265U,0,Integrated Graphics,15,16,512,7.5
"Apple MacBook Pro (2024) 16.2"" (M4 Pro)",2749.45,https://www.skroutz.gr/s/57569046/Apple-MacBook-Pro-2024-16-2-Retina-Display-120Hz-M4-Pro-14-Core-24GB-512GB-SSD-20-Core-GPU-me-Fortisti-140W-Silver-US-Keyboard.html,2026-07-05 02:43:57,Apple M4 Pro,135,Apple M4 Pro GPU (20-core),95,0,0,115.0
"Dell Inspiron 7441 Plus 14"" (Snapdragon-X Plus X1P-64-100/16GB/1TB)",1249.0,https://www.skroutz.gr/s/55498506/Dell-Inspiron-7441-Plus-14-IPS-QHD-Touchscreen-Snapdragon-X-Plus-X1P-64-100-16GB-1TB-SSD-W11-Pro-Ice-Blue-International-English-Keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"Asus Vivobook S16 16"" (Ultra 7-255H/16GB/1TB)",1188.75,https://www.skroutz.gr/s/60217974/asus-vivobook-s16-s5606ca-ri146x-16-oled-120hz-ultra-7-255h-16gb-1tb-ssd-w11-pro-mist-blue-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,16,1000,7.5
"Asus Vivobook S 14 14"" (Ryzen AI 300-7 350/24GB/1TB)",1096.03,https://www.skroutz.gr/s/60520643/asus-vivobook-s-14-m5406ka-pp119-14-oled-ryzen-ai-300-series-7-350-24gb-1tb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,24,1000,4.0
"Lenovo ThinkBook 14 G8 14"" (Ultra 7-255H/16GB/512GB)",761.24,https://www.skroutz.gr/s/63746944/lenovo-thinkbook-14-g8-14-fhd-ultra-7-255h-16gb-512gb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,16,512,7.5
"Asus ROG Strix G18 18"" (Ultra 9-275HX/16GB/1TB)",2004.96,https://www.skroutz.gr/s/61659253/asus-rog-strix-g18-g815lm-s9031-18-qhd-240hz-ultra-9-275hx-16gb-1tb-ssd-geforce-rtx-5060-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,16,1000,7.5
"HP ProBook 460 G11 16"" (Ultra 7-155U)",822.58,https://www.skroutz.gr/s/61419672/hp-probook-460-g11-16-ips-fhd-ultra-7-155u-8gb-512gb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 155U,82,Integrated Graphics,15,0,0,48.5
"Lenovo ThinkPad E14 Gen 7 (AMD) 14"" (Ryzen 7-250)",1099.0,https://www.skroutz.gr/s/66768800/lenovo-thinkpad-e14-gen-7-amd-14-fhd-ryzen-7-250-16gb-512gb-ssd-no-os-gr-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo IdeaPad Pro 5 16IAH10 16"" (Ultra 7-255H/16GB/1TB)",1435.95,https://www.skroutz.gr/s/62473366/lenovo-ideapad-pro-5-16iah10-16-oled-120hz-ultra-7-255h-16gb-1tb-ssd-geforce-rtx-5050-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,16,1000,7.5
"Asus Rog Strix 18"" (Ultra 9-275HX/64GB/2.0TB)",4777.6,https://www.skroutz.gr/s/61518997/asus-rog-strix-g835lx-sa063-18-ultra-9-275hx-64gb-2-0tb-ssd-geforce-rtx-5090-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,64,0,7.5
"Asus ROG Strix G18 18"" (Ultra 9-275HX/32GB/2TB)",4073.49,https://www.skroutz.gr/s/61423470/asus-rog-strix-g18-g815lw-s9050-18-qhd-240hz-ultra-9-275hx-32gb-2tb-ssd-geforce-rtx-5080-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,2000,7.5
"Lenovo ThinkPad L13 Yoga Gen 3 (Intel) 13.3"" (i5-1235U/16GB)",819.0,https://www.skroutz.gr/s/61414297/lenovo-thinkpad-l13-yoga-gen-3-intel-13-3-ips-fhd-touchscreen-i5-1235u-16gb-256gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core i5-1235U,68,Integrated Graphics,15,16,0,41.5
"Lenovo ThinkPad E16 Gen 3 16"" (Core 5-210H/16GB/512GB)",1162.39,https://www.skroutz.gr/s/62826707/lenovo-thinkpad-e16-gen-3-16-ips-fhd-core-5-210h-16gb-512gb-ssd-w11-pro-black-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Lenovo ThinkPad 14"" (Ultra 5-225U/16GB/512GB)",1049.33,https://www.skroutz.gr/s/62900121/lenovo-thinkpad-14-fhd-ultra-5-225u-16gb-512gb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 225U,0,Integrated Graphics,15,16,512,7.5
"Lenovo Thinkpad T16 Gen 4 16"" (Ultra 7-255U/1TB)",2192.46,https://www.skroutz.gr/s/62826791/lenovo-thinkpad-t16-gen-4-16-ips-fhd-ultra-7-255u-32gb-1tb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255U,0,Integrated Graphics,15,0,1000,7.5
"Asus TUF Gaming F16 16"" (Core 5-210H/512GB)",870.42,https://www.skroutz.gr/s/63145343/asus-tuf-gaming-f16-fx607vj-rl080-16-fhd-144hz-core-5-210h-16gb-512gb-ssd-geforce-rtx-3050-no-os-mecha-gray-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,512,4.0
"Asus Vivobook S 14 14"" (Ryzen AI 300-7 350/24GB/1TB)",1096.03,https://www.skroutz.gr/s/60520643/asus-vivobook-s-14-m5406ka-pp119-14-oled-ryzen-ai-300-series-7-350-24gb-1tb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,24,1000,4.0
"Samsung Galaxy Book 5 15.6"" (Ultra 7/16GB/512GB)",955.16,https://www.skroutz.gr/s/64880055/samsung-galaxy-book5-15-6-ips-fhd-ultra-7-255u-16gb-512gb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Gigabyte AERO X16 1TH93EE894AH 16"" (Ryzen AI 300-7 350/16GB/1TB)",1882.67,https://www.skroutz.gr/s/63016936/gigabyte-aero-x16-1th93ee894ah-16-ips-qhd-165hz-ryzen-ai-300-series-7-350-16gb-1tb-ssd-geforce-rtx-5050-w11-home-space-grey-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"Asus ROG Strix G18 18"" (Ultra 9-275HX/1TB)",1955.0,https://www.skroutz.gr/s/64628679/asus-rog-strix-g18-g815lm-is96-18-qhd-240hz-ultra-9-275hx-32gb-1tb-ssd-geforce-rtx-5060-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,0,1000,7.5
"Lenovo ThinkPad E14 Gen 7 (AMD) 14"" (Ryzen 7-250/16GB/512GB)",1597.43,https://www.skroutz.gr/s/63030302/lenovo-thinkpad-e14-gen-7-amd-14-ips-fhd-ryzen-7-250-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"HP EliteBook X Flip G1i 14"" (Ultra 7-258V/32GB)",1618.0,https://www.skroutz.gr/s/65030151/hp-elitebook-x-flip-g1i-14-ips-fhd-touchscreen-ultra-7-258v-32gb-1tb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 258V,0,Integrated Graphics,15,32,0,7.5
"Dell 14 Premium DA14250 14.5"" (Ultra 7)",2437.81,https://www.skroutz.gr/s/63927091/dell-14-premium-da14250-14-5-fhd-ultra-7-255h-16gb-512gb-ssd-w11-pro-platinum-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP ZBook Firefly 14 G11 14"" (Ultra 5-135H/32GB/512GB)",1547.5,https://www.skroutz.gr/s/54733372/HP-ZBook-Firefly-14-G11-14-IPS-FHD-Ultra-5-135H-32GB-512GB-SSD-W11-Pro-US-Keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 135H,0,Integrated Graphics,15,32,512,7.5
"Lenovo IdeaPad Pro 5 16IAH10 16"" (Ultra 7-255H/16GB/1TB)",1448.01,https://www.skroutz.gr/s/62473366/lenovo-ideapad-pro-5-16iah10-16-oled-120hz-ultra-7-255h-16gb-1tb-ssd-geforce-rtx-5050-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,16,1000,7.5
"Asus Rog Strix 18"" (i9-14900HX)",2233.35,https://www.skroutz.gr/s/61654150/asus-rog-strix-g18-g815jpr-s9022-18-qhd-i9-14900hx-16gb-1tb-ssd-geforce-rtx-5070-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core i9-14900HX,195,Integrated Graphics,15,0,0,105.0
"Lenovo YOGA Pro 9 16"" (Ultra 7-255H/32GB/1.0TB)",2335.58,https://www.skroutz.gr/s/62900395/lenovo-yoga-pro-9-16-ultra-7-255h-32gb-1-0tb-ssd-geforce-rtx-5050-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,32,0,7.5
"Lenovo ThinkPad X1 Yoga Gen 8 14"" (i5/32GB)",1794.0,https://www.skroutz.gr/s/59335861/Lenovo-ThinkPad-X1-Yoga-Gen-8-14-IPS-FHD-Touchscreen-i5-1345U-32GB-256GB-SSD-W11-Pro-Storm-Grey-International-English-Keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,0,4.0
"Lenovo ThinkPad P15 Gen 1 15.6"" (i7-10750H)",1933.0,https://www.skroutz.gr/s/59793302/lenovo-thinkpad-p15-gen-1-15-6-ips-fhd-i7-10750h-32gb-512gb-ssd-512gb-ssd-quadro-t1000-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core i7-10750H,52,Integrated Graphics,15,0,0,33.5
"Lenovo ThinkPad T16 Gen 4 (Intel) 16"" (Ultra 7-255U)",3297.04,https://www.skroutz.gr/s/64627754/lenovo-thinkpad-t16-gen-4-intel-16-ips-fhd-ultra-7-255u-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255U,0,Integrated Graphics,15,0,0,7.5
"HP EliteBook 840 G11 14"" (Ultra 5/16GB)",1124.99,https://www.skroutz.gr/s/60410111/hp-elitebook-840-g11-14-ips-fhd-ultra-5-135u-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,0,4.0
"Dell Pro 16 Plus PB16250 16"" (Ultra 7/32GB/1TB)",1978.05,https://www.skroutz.gr/s/63707808/dell-pro-16-plus-pb16250-16-fhd-touchscreen-ultra-7-265u-32gb-1tb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,1000,4.0
"Asus Zenbook 14 14"" (Ultra 9-285H)",1456.4,https://www.skroutz.gr/s/65761879/asus-zenbook-14-ux3405ca-st1077x-14-oled-touchscreen-ultra-9-285h-16gb-1tb-ssd-arc-graphics-140t-w11-pro-ponder-blue-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 285H,0,Integrated Graphics,15,0,0,7.5
"Lenovo ThinkPad L16 Gen 2 (Intel) 16"" (Ultra 5-225U)",1223.72,https://www.skroutz.gr/s/66670732/lenovo-thinkpad-l16-gen-2-intel-16-ips-fhd-ultra-5-225u-16gb-512gb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 225U,0,Integrated Graphics,15,0,0,7.5
"Asus TUF Gaming F16 16"" (i5-13450HX/16GB/512GB)",1322.68,https://www.skroutz.gr/s/62549710/asus-tuf-gaming-f16-fx608jh-rv104-16-fhd-165hz-i5-13450hx-16gb-512gb-ssd-geforce-rtx-5050-no-os-jaeger-gray-us-keyboard.html,2026-07-05 02:43:57,Intel Core I5-13450HX,0,Integrated Graphics,15,16,512,7.5
"Lenovo IdeaPad Slim 5 15ARP10 15.1"" (Ryzen 7-7735HS/1TB)",949.0,https://www.skroutz.gr/s/60512949/lenovo-ideapad-slim-5-15arp10-15-1-oled-qhd-165hz-ryzen-7-7735hs-32gb-1tb-ssd-w11-home-gr-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 7 7735HS,95,Integrated Graphics,18,0,1000,56.5
"Asus V16 16"" (Core 7-240H/16GB/1TB)",1195.83,https://www.skroutz.gr/s/62538956/asus-v16-v3607vh-rp010-16-ips-fhd-core-7-240h-16gb-1tb-ssd-geforce-rtx-5050-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"Lenovo ThinkPad P15 Gen 1 15.6"" (i7-10750H/512GB)",1829.99,https://www.skroutz.gr/s/59792962/lenovo-thinkpad-p15-gen-1-15-6-ips-fhd-i7-10750h-32gb-512gb-ssd-quadro-t1000-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core i7-10750H,52,Integrated Graphics,15,0,512,33.5
"MSI Stealth A16 AI+ A3XVFG 16"" (Ryzen AI 300-9 HX 370/32GB)",2624.67,https://www.skroutz.gr/s/66207456/msi-stealth-a16-ai-a3xvfg-16-qhd-240hz-ryzen-ai-300-series-9-hx-370-32gb-500gb-ssd-geforce-rtx-4060-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,0,4.0
"MSI Vector 16 HX AI A2XWIG-420US 16"" (Ultra 9-275HX/32GB/1TB)",3699.0,https://www.skroutz.gr/s/63018078/msi-vector-16-hx-ai-a2xwig-420us-16-qhd-240hz-ultra-9-275hx-32gb-1tb-ssd-geforce-rtx-5080-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,1000,7.5
"Lenovo Legion Pro 7 16IAX10H 16"" (Ultra 9-275HX/32GB/1TB)",3298.84,https://www.skroutz.gr/s/60672748/lenovo-legion-pro-7-16iax10h-16-oled-qhd-240hz-ultra-9-275hx-32gb-1tb-ssd-geforce-rtx-5070-ti-no-os-eclipse-black-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,1000,7.5
"Dell 15 DC15250 15.6"" (Ryzen 5-7530U/16GB/512GB)",868.0,https://www.skroutz.gr/s/62947980/dell-15-dc15250-15-6-fhd-ryzen-5-7530u-16gb-512gb-ssd-w11-home-gr-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 5 7530U,76,Integrated Graphics,18,16,512,47.0
"MSI Vector 17 HX AI A2XWJG 17"" (Ultra 9-275HX/32GB/1TB)",4877.0,https://www.skroutz.gr/s/61502416/msi-vector-17-hx-ai-a2xwjg-17-qhd-240hz-ultra-9-275hx-32gb-1tb-ssd-geforce-rtx-5090-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,1000,7.5
"Lenovo ThinkPad P1 Gen 7 16"" (Ultra 7-165H/1TB)",3326.4,https://www.skroutz.gr/s/68210995/lenovo-thinkpad-p1-gen-7-16-ips-qhd-165hz-ultra-7-165h-32gb-1tb-ssd-geforce-rtx-4070-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 165H,0,Integrated Graphics,15,0,1000,7.5
"Lenovo ThinkPad L16 Gen 1 (Intel) 16"" (Ultra 7-155U/16GB/512GB)",1292.83,https://www.skroutz.gr/s/63716818/lenovo-thinkpad-l16-gen-1-intel-16-ips-ultra-7-155u-16gb-512gb-ssd-no-os-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 155U,82,Integrated Graphics,15,16,512,48.5
"Asus ROG Strix G18 18"" (Ultra 9-275HX/32GB/2TB)",4094.93,https://www.skroutz.gr/s/61423470/asus-rog-strix-g18-g815lw-s9050-18-qhd-240hz-ultra-9-275hx-32gb-2tb-ssd-geforce-rtx-5080-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,2000,7.5
"Asus Expertbook 16"" (Ultra 5-125H/16GB/512GB)",1265.84,https://www.skroutz.gr/s/61701951/asus-expertbook-16-fhd-ultra-5-125h-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 125H,105,Integrated Graphics,15,16,512,60.0
"HP Omen MAX 16"" (Ultra 7-255HX/1TB)",3391.49,https://www.skroutz.gr/s/65265653/hp-omen-max-16-ah0016nn-16-oled-qhd-240hz-ultra-7-255hx-32gb-1tb-ssd-geforce-rtx-5070-no-os-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255HX,0,Integrated Graphics,15,0,1000,7.5
